,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,tip_amount,tolls_amount,congestion_surcharge,airport_fee,PUZone,DOZone,PULat,PULong,DOLat,DOLong,duration,speed_minutes,hour_pickup,minute_pickup,day_pickup,peak_hour
3438589,1.0,4.83,170,239,13.5,3.5,3.55,0.0,2.5,0.0,World Trade Center,Seaport,40.7118,-74.0131,40.7072,-74.0027,17.066666666666666,0.2830078125,19,26,31,0
3444087,1.0,2.3023000000000002,170,107,7.0,0.5,2.16,0.0,2.5,0.0,Astoria,Jamaica,40.7644,-73.9235,40.70179,-73.80853,7.483333333333333,0.3076570155902005,20,19,31,0
555511,1.0,0.7084,239,142,3.5,0.5,1.0,0.0,2.5,0.0,East Chelsea,Midtown North,40.742352,-74.00621,40.754932,-73.984016,1.2666666666666666,0.5592631578947369,0,58,6,0
1219815,1.0,11.0607,142,116,22.0,0.5,5.16,0.0,2.5,0.0,Union Sq,Steinway,40.7359,-73.9911,40.77376,-73.90494,18.1,0.6110883977900552,22,35,11,0
2136182,1.0,2.6726,237,236,7.0,1.0,2.26,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,6.933333333333334,0.3854711538461538,18,41,19,0
1843067,1.0,1.7710000000000004,237,161,8.0,2.5,1.0,0.0,2.5,0.0,LaGuardia Airport,Lenox Hill East,40.77013003,-73.86703007,40.7662,-73.9602,10.783333333333333,0.1642349304482226,10,50,17,1
1632125,1.0,0.8211,140,141,4.0,0.0,1.0,0.0,2.5,0.0,Clinton West,Gramercy,40.7629,-73.994,40.7368,-73.9845,2.566666666666667,0.3199090909090909,11,9,15,0
2735020,1.0,4.83,170,143,12.5,3.0,3.25,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,14.8,0.32635135135135135,22,49,24,0
3340430,1.0,1.127,237,162,4.5,3.0,0.0,0.0,2.5,0.0,Bloomingdale,Times Sq/Theatre District,40.7989,-73.9698,40.75888,-73.98482,2.6666666666666665,0.42262500000000003,21,46,30,0
2298122,3.0,2.0930000000000004,79,107,7.0,3.0,1.0,0.0,2.5,0.0,Seaport,Lenox Hill West,40.7072,-74.0027,40.7708,-73.9567,6.633333333333334,0.3155276381909548,23,54,20,0
507644,1.0,1.9481000000000002,170,230,7.5,1.0,0.0,0.0,2.5,0.0,East Chelsea,Greenwich Village South,40.742352,-74.00621,40.73211001,-73.99648007,8.933333333333334,0.21807089552238806,18,26,5,0
157222,1.0,1.7227000000000001,140,236,5.5,1.0,1.0,0.0,2.5,0.0,Midtown North,Midtown South,40.754932,-73.984016,40.754932,-73.984016,4.533333333333333,0.3800073529411765,17,59,2,0
1128235,1.0,1.5778,162,140,7.5,0.0,2.16,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,9.45,0.16696296296296298,9,45,11,0
1110932,1.0,4.508,186,140,11.0,0.5,5.0,0.0,2.5,0.0,Times Sq/Theatre District,Penn Station/Madison Sq West,40.75888,-73.98482,40.7498,-73.9917,11.35,0.39718061674008814,6,2,11,0
44221,1.0,1.8676,142,239,7.0,0.0,2.58,0.0,2.5,0.0,West Chelsea/Hudson Yards,East Harlem North,40.75341588,-74.00002199,40.795,-73.939,7.483333333333333,0.24956792873051223,14,36,1,0
3041603,1.0,2.254,209,148,12.0,3.5,0.0,0.0,2.5,0.0,Gramercy,Battery Park City,40.7368,-73.9845,40.71131,-74.0159,18.166666666666668,0.12407339449541284,16,45,27,0
915012,1.0,1.3846,263,75,5.5,0.0,1.76,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,5.583333333333333,0.24798805970149257,12,32,9,0
2966279,1.0,1.5295,162,163,6.0,0.5,1.96,0.0,2.5,0.0,Central Park,Little Italy/NoLiTa,40.76748004,-73.97069005,40.722542,-73.9951515,6.083333333333333,0.2514246575342466,22,27,26,0
2084992,1.0,1.449,237,162,13.5,2.5,3.35,0.0,2.5,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,21.3,0.06802816901408451,10,0,19,1
3048667,2.0,3.3810000000000002,137,114,10.5,3.5,2.95,0.0,2.5,0.0,Gramercy,Battery Park City,40.7368,-73.9845,40.71131,-74.0159,14.033333333333333,0.2409263657957245,17,52,27,0
2634996,2.0,3.1234,90,144,9.5,0.0,2.56,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,12.0,0.26028333333333337,8,1,24,0
2270361,2.0,6.230700000000001,43,158,17.0,1.0,7.0,0.0,2.5,0.0,SoHo,Lenox Hill West,40.7252,-74.00415,40.7708,-73.9567,20.566666666666666,0.30295137763371155,19,56,20,0
765489,1.0,3.8962000000000003,90,231,11.0,0.5,0.0,0.0,2.5,0.0,Murray Hill,East Village,40.7479,-73.9757,40.7265,-73.9815,14.4,0.2705694444444445,20,34,7,0
1317848,1.0,1.61,161,164,7.5,3.5,2.35,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,9.466666666666667,0.17007042253521126,18,29,12,0
86309,1.0,2.898,137,48,9.5,0.5,3.32,0.0,2.5,0.0,Upper West Side North,East Harlem South,40.91394506,-73.84871493,40.795,-73.939,12.783333333333333,0.2267014341590613,20,44,1,0
2142838,1.0,1.61,237,140,6.5,3.0,0.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,6.666666666666667,0.2415,18,52,19,0
1612889,1.0,5.313,229,4,16.0,0.0,3.0,0.0,0.0,0.0,Clinton West,TriBeCa/Civic Center,40.7629,-73.994,40.71626,-74.01257993,11.483333333333333,0.46267053701015964,2,3,15,0
3348082,3.0,4.379200000000001,79,162,10.0,0.5,2.76,0.0,2.5,0.0,East Harlem North,Crown Heights South,40.795,-73.939,40.6681032,-73.9447994,10.5,0.41706666666666675,23,21,30,0
1237119,1.0,1.7710000000000004,100,107,5.0,2.5,2.0,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,5.15,0.3438834951456311,6,17,12,0
344861,1.0,17.146500000000003,138,162,30.5,0.0,8.32,6.55,2.5,1.25,West Village,Central Park,40.7347,-74.0048,40.76748004,-73.97069005,23.066666666666666,0.7433453757225434,13,20,4,0
322447,1.0,2.5760000000000005,185,242,16.2,0.0,0.0,0.0,0.0,0.0,East Village,Washington Heights South,40.7265,-73.9815,40.84231,-73.93924,19.166666666666668,0.13440000000000002,9,47,4,0
441786,1.0,2.254,186,161,9.0,2.5,0.0,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,12.733333333333333,0.17701570680628273,9,23,5,0
2110462,1.0,1.3685,234,114,6.0,0.0,0.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,6.583333333333333,0.20787341772151902,14,7,19,0
3424017,1.0,1.7710000000000004,239,238,6.0,3.5,2.06,0.0,2.5,0.0,East Williamsburg,University Heights/Morris Heights,40.708,-73.9399,40.85183,-73.91626,6.9,0.2566666666666667,18,20,31,0
455704,2.0,3.5742000000000007,211,234,14.0,0.0,0.0,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,21.016666666666666,0.17006502775574944,11,41,5,0
3156041,2.0,1.2880000000000003,68,48,8.5,3.0,3.65,0.0,2.5,0.0,Washington Heights South,Meatpacking/West Village West,40.84231,-73.93924,40.741,-74.0076,11.35,0.11348017621145377,19,59,28,1
1171309,1.0,4.1055,263,143,13.5,1.0,2.0,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,19.2,0.213828125,16,12,11,0
3373540,1.0,5.796,236,233,14.5,2.5,5.0,0.0,2.5,0.0,Little Italy/NoLiTa,Bay Ridge,40.722542,-73.9951515,40.6264,-74.0299,16.383333333333333,0.3537741607324517,10,29,31,0
2418680,1.0,2.8336,142,141,8.5,0.5,0.0,0.0,2.5,0.0,Hudson Sq,JFK Airport,40.7266,-74.0075,40.63983,-73.77874,9.583333333333334,0.29568,0,39,22,0
1853995,1.0,14.1358,138,230,32.5,0.0,8.47,6.55,2.5,1.25,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,36.21666666666667,0.3903120110446387,12,7,17,0
1192904,1.0,16.3898,264,138,32.0,1.0,7.26,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,31.45,0.5211383147853736,18,27,11,0
2007329,1.0,4.2343,137,140,13.0,1.0,2.7,0.0,2.5,0.0,Meatpacking/West Village West,Upper East Side South,40.741,-74.0076,40.7736,-73.9566,17.2,0.24618023255813956,17,25,18,1
3145267,2.0,7.728,230,74,22.5,2.5,5.15,0.0,2.5,0.0,East Elmhurst,Meatpacking/West Village West,40.76439,-73.87402,40.741,-74.0076,30.983333333333334,0.24942442173211402,17,41,28,0
1335666,3.0,3.8479000000000005,236,142,11.5,0.5,0.0,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,13.716666666666667,0.28052733900364524,20,29,12,0
561573,1.0,2.0930000000000004,186,230,6.5,3.0,1.0,0.0,2.5,0.0,East Chelsea,Midtown North,40.742352,-74.00621,40.754932,-73.984016,6.233333333333333,0.33577540106951875,5,44,6,0
1897108,1.0,2.5760000000000005,163,50,12.0,3.5,2.0,0.0,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,18.15,0.14192837465564742,18,37,17,0
2705021,3.0,1.127,262,75,5.0,1.0,0.0,0.0,2.5,0.0,Upper West Side South,Murray Hill,40.787,-73.9754,40.7479,-73.9757,4.65,0.24236559139784944,18,43,24,0
856244,3.0,2.1896000000000004,79,144,7.5,0.0,0.0,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,8.383333333333333,0.2611848906560637,17,50,8,0
1130553,1.0,0.9499,230,161,6.5,0.0,1.96,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,8.466666666666667,0.11219291338582676,10,35,11,1
937233,1.0,2.3828,233,141,11.5,0.0,0.0,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,16.483333333333334,0.14455813953488372,15,29,9,0
1746979,2.0,2.3828,48,246,8.0,0.0,2.26,0.0,2.5,0.0,LaGuardia Airport,Sutton Place/Turtle Bay North,40.77013003,-73.86703007,40.75801217,-73.96019998,9.15,0.26041530054644807,13,56,16,0
2349875,1.0,1.5295,148,144,7.0,0.0,2.06,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,9.016666666666667,0.16963031423290204,14,50,21,0
673038,1.0,13.1859,146,258,26.0,0.5,3.0,0.0,0.0,0.0,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,23.1,0.5708181818181818,0,7,7,0
2962660,1.0,5.313,144,246,15.0,0.5,3.76,0.0,2.5,0.0,Central Park,Little Italy/NoLiTa,40.76748004,-73.97069005,40.722542,-73.9951515,18.7,0.28411764705882353,21,4,26,0
1257081,1.0,1.2558,239,142,5.5,0.0,1.76,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,5.283333333333333,0.23769085173501578,10,22,12,0
1059508,1.0,4.347,143,166,13.0,3.5,2.0,0.0,2.5,0.0,Lincoln Square East,Penn Station/Madison Sq West,40.7742,-73.9849,40.7498,-73.9917,17.516666666666666,0.24816365366317797,17,18,10,0
1206136,2.0,6.617100000000001,79,25,17.0,0.5,3.0,0.0,2.5,0.0,Union Sq,Lincoln Square East,40.7359,-73.9911,40.7742,-73.9849,20.183333333333334,0.32784971098265897,20,50,11,0
1882977,2.0,1.3524,50,246,6.0,1.0,2.06,0.0,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,6.633333333333334,0.2038793969849246,16,2,17,1
3288563,1.0,17.2109,132,265,39.0,0.0,7.96,0.0,0.0,1.25,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,15.65,1.099738019169329,12,14,30,0
1079291,1.0,4.6690000000000005,231,170,11.0,3.5,1.0,0.0,2.5,0.0,Lincoln Square East,Penn Station/Madison Sq West,40.7742,-73.9849,40.7498,-73.9917,11.533333333333333,0.40482658959537576,19,30,10,0
445312,1.0,1.5617,137,233,5.0,0.0,1.66,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,4.283333333333333,0.3645992217898833,9,41,5,0
896834,1.0,9.708300000000001,261,233,20.0,0.0,0.0,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,17.15,0.5660816326530613,8,1,9,0
1293605,1.0,1.6261,229,163,7.5,0.0,0.0,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,9.766666666666667,0.16649488054607509,15,19,12,0
426568,1.0,1.6583,263,75,5.5,0.5,0.0,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,4.4,0.37688636363636363,1,36,5,0
2203004,1.0,3.4293,43,162,11.5,0.0,2.96,0.0,2.5,0.0,JFK Airport,Greenwich Village North,40.63983,-73.77874,40.73211001,-73.99648007,17.033333333333335,0.20132876712328765,9,10,20,0
2790163,2.0,14.9569,170,138,32.5,0.0,8.47,6.55,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,42.35,0.3531735537190082,14,18,25,0
1415250,1.0,1.932,236,262,7.0,2.5,2.05,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,8.516666666666667,0.22684931506849312,15,30,13,0
2568877,1.0,1.127,161,233,6.0,2.5,0.0,0.0,2.5,0.0,Yorkville West,Hamilton Heights,40.7712,-73.9495,40.8253,-73.9476,7.15,0.1576223776223776,15,5,23,0
3338089,2.0,0.966,43,141,4.5,3.0,0.0,0.0,2.5,0.0,Bloomingdale,Times Sq/Theatre District,40.7989,-73.9698,40.75888,-73.98482,3.683333333333333,0.26226244343891403,21,11,30,0
2537421,1.0,5.0876,48,236,13.0,0.0,3.26,0.0,2.5,0.0,Kips Bay,Kips Bay,40.73955,-73.97708,40.73955,-73.97708,15.75,0.3230222222222222,10,24,23,0
1802085,1.0,4.459700000000001,142,236,12.5,0.5,3.26,0.0,2.5,0.0,LaGuardia Airport,Yorkville East,40.77013003,-73.86703007,40.76955898,-73.9413803,14.816666666666666,0.300992125984252,21,34,16,0
1445177,1.0,11.270000000000001,138,80,22.5,2.25,0.0,0.0,0.0,1.25,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,20.583333333333332,0.5475303643724697,18,29,13,0
3299695,1.0,4.2021,164,236,10.0,0.0,2.66,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,10.083333333333334,0.4167371900826446,14,58,30,0
112539,1.0,1.3363,140,229,6.0,0.0,1.86,0.0,2.5,0.0,Upper West Side North,Midtown South,40.91394506,-73.84871493,40.754932,-73.984016,6.283333333333333,0.2126737400530504,10,17,2,0
2086211,1.0,8.211,28,198,26.2,0.0,0.0,0.0,0.0,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,46.56666666666667,0.17632784538296348,10,27,19,1
285507,2.0,0.6440000000000001,262,141,4.5,3.0,1.66,0.0,2.5,0.0,East Village,Financial District North,40.7265,-73.9815,40.708,-74.011,3.8666666666666667,0.16655172413793107,20,10,3,0
2231076,1.0,2.6243,163,237,13.0,0.0,4.89,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,20.333333333333332,0.12906393442622952,14,13,20,0
1156283,3.0,19.529300000000003,237,138,39.5,0.0,12.34,6.55,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,45.75,0.4268699453551913,14,38,11,0
846,1.0,6.9391,107,80,17.5,0.5,0.0,0.0,2.5,0.0,West Chelsea/Hudson Yards,Manhattan Valley,40.75341588,-74.00002199,40.797045,-73.969725,19.683333333333334,0.35253683319220996,0,50,1,0
215324,1.0,2.0930000000000004,43,151,7.0,2.5,2.55,0.0,2.5,0.0,Midtown North,East Chelsea,40.754932,-73.984016,40.742352,-74.00621,6.233333333333333,0.33577540106951875,11,19,3,0
1071424,1.0,1.4007,141,236,5.0,1.0,1.86,0.0,2.5,0.0,Lincoln Square East,Penn Station/Madison Sq West,40.7742,-73.9849,40.7498,-73.9917,3.566666666666667,0.3927196261682243,18,3,10,0
3091262,2.0,1.9642000000000002,50,246,6.0,0.5,1.96,0.0,2.5,0.0,Gramercy,Lincoln Square West,40.7368,-73.9845,40.77677997,-73.98296006,4.383333333333334,0.448106463878327,2,35,28,0
349919,1.0,1.449,230,162,7.0,2.5,2.05,0.0,2.5,0.0,West Village,Central Park,40.7347,-74.0048,40.76748004,-73.97069005,8.2,0.17670731707317075,13,55,4,0
2525244,2.0,5.4418,75,161,13.0,0.0,4.7,0.0,2.5,0.0,Kips Bay,Kips Bay,40.73955,-73.97708,40.73955,-73.97708,14.816666666666666,0.3672755905511811,7,35,23,0
3330781,1.0,1.61,48,143,5.5,0.0,1.32,0.0,2.5,0.0,Bloomingdale,Times Sq/Theatre District,40.7989,-73.9698,40.75888,-73.98482,5.183333333333334,0.3106109324758842,19,4,30,0
3182319,1.0,3.1717,170,4,9.0,0.5,2.56,0.0,2.5,0.0,Lenox Hill East,UN/Turtle Bay South,40.7662,-73.9602,40.74966,-73.96918,10.033333333333333,0.31611627906976747,0,1,29,0
830200,1.0,1.0143,48,50,5.0,0.0,1.24,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,5.033333333333333,0.20151655629139073,14,23,8,0
1703539,1.0,2.2862,68,107,7.0,0.5,2.16,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,7.266666666666667,0.31461467889908257,23,49,15,0
1799667,1.0,12.863900000000001,141,33,23.5,0.5,5.0,0.0,2.5,0.0,LaGuardia Airport,Yorkville East,40.77013003,-73.86703007,40.76955898,-73.9413803,20.45,0.6290415647921761,20,11,16,0
1025202,1.0,1.9964000000000002,170,162,9.5,0.0,0.0,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,13.3,0.15010526315789474,12,54,10,1
2971214,1.0,5.216400000000001,79,229,16.0,0.5,0.0,0.0,2.5,0.0,Central Park,Little Italy/NoLiTa,40.76748004,-73.97069005,40.722542,-73.9951515,21.916666666666668,0.23801064638783273,22,4,26,0
3136357,2.0,29.430800000000005,132,75,52.0,0.0,12.12,6.55,0.0,1.25,Greenwich Village North,Meatpacking/West Village West,40.73211001,-73.99648007,40.741,-74.0076,32.13333333333333,0.9158962655601661,16,32,28,0
3412411,1.0,4.1538,24,42,14.5,1.0,3.26,0.0,0.0,0.0,Central Harlem,Manhattanville,40.8089,-73.9482,40.81694,-73.95583,20.55,0.20213138686131388,16,17,31,1
548698,1.0,20.0928,107,14,39.5,0.5,10.82,0.0,2.5,0.0,East Chelsea,Midtown North,40.742352,-74.00621,40.754932,-73.984016,37.166666666666664,0.5406134529147982,23,4,5,0
493971,1.0,5.4096,161,238,16.5,1.0,3.12,0.0,2.5,0.0,East Chelsea,Greenwich Village South,40.742352,-74.00621,40.73211001,-73.99648007,23.633333333333333,0.22889703808180537,16,42,5,0
1606907,1.0,3.4937,137,237,9.5,0.5,2.66,0.0,2.5,0.0,Clinton West,TriBeCa/Civic Center,40.7629,-73.994,40.71626,-74.01257993,9.516666666666667,0.36711383537653236,0,16,15,0
1109433,1.0,9.016,148,236,19.0,2.5,4.45,0.0,2.5,0.0,Times Sq/Theatre District,Penn Station/Madison Sq West,40.75888,-73.98482,40.7498,-73.9917,15.783333333333333,0.5712354804646251,2,6,11,0
2003433,1.0,15.939000000000002,138,79,37.0,4.75,9.8,6.55,2.5,1.25,Meatpacking/West Village West,Upper East Side South,40.741,-74.0076,40.7736,-73.9566,48.833333333333336,0.32639590443686006,16,51,18,1
1421050,1.0,5.763800000000001,231,100,15.5,0.0,3.76,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,20.383333333333333,0.2827702371218316,15,5,13,0
156282,1.0,6.0697,234,140,17.0,1.0,4.26,0.0,2.5,0.0,Midtown North,Midtown South,40.754932,-73.984016,40.754932,-73.984016,22.45,0.2703652561247216,17,27,2,0
2738991,1.0,2.9624,163,238,9.0,0.5,2.56,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,10.0,0.29624,23,2,24,0
1896582,1.0,3.3005,48,107,11.5,1.0,3.16,0.0,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,16.5,0.20003030303030303,18,24,17,0
2293126,1.0,4.7012,141,4,12.0,0.5,0.0,0.0,2.5,0.0,Seaport,Lenox Hill West,40.7072,-74.0027,40.7708,-73.9567,13.7,0.3431532846715329,22,37,20,0
247814,1.0,4.9910000000000005,107,140,14.0,3.5,0.0,0.0,2.5,0.0,East Village,East Chelsea,40.7265,-73.9815,40.742352,-74.00621,18.7,0.2668983957219252,16,22,3,0
859154,2.0,1.8676,79,249,8.5,0.0,1.77,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,11.316666666666666,0.16503092783505155,18,57,8,0
272423,1.0,28.9317,100,132,52.0,4.5,0.0,6.55,2.5,0.0,East Village,East Chelsea,40.7265,-73.9815,40.742352,-74.00621,51.93333333333333,0.5570930680359435,17,53,3,0
2044293,1.0,1.449,236,43,6.0,0.5,1.96,0.0,2.5,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,5.316666666666666,0.2725391849529781,22,36,18,0
3254860,1.0,1.6905000000000001,246,164,6.5,0.5,2.06,0.0,2.5,0.0,Lincoln Square West,Times Sq/Theatre District,40.77677997,-73.98296006,40.75888,-73.98482,7.566666666666666,0.22341409691629957,20,36,29,0
3234237,3.0,2.3667000000000002,236,75,6.5,0.0,1.96,0.0,2.5,0.0,Lincoln Square West,Crown Heights North,40.77677997,-73.98296006,40.6681032,-73.9447994,4.733333333333333,0.5000070422535212,16,24,29,0
2792312,1.0,3.703,43,166,10.5,2.5,2.75,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,12.016666666666667,0.3081553398058252,14,18,25,0
3314018,1.0,1.932,236,140,8.0,2.5,1.5,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,9.433333333333334,0.20480565371024734,16,49,30,0
2816015,3.0,0.8533000000000001,163,230,13.0,1.0,4.32,0.0,2.5,0.0,Lenox Hill West,Long Island City/Queens Plaza,40.7708,-73.9567,40.74976787,-73.93823323,21.183333333333334,0.04028166797797011,17,12,25,1
2882290,1.0,2.1413,233,230,9.5,0.0,3.2,0.0,2.5,0.0,UN/Turtle Bay South,World Trade Center,40.74966,-73.96918,40.7118,-74.0131,13.9,0.15405035971223022,9,15,26,0
927779,1.0,1.2075,238,142,4.5,0.0,1.56,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,3.5833333333333335,0.3369767441860465,14,13,9,0
635619,1.0,0.966,237,237,4.0,3.0,0.0,0.0,2.5,0.0,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,2.95,0.327457627118644,18,40,6,0
2974498,1.0,8.05,48,226,20.0,3.0,0.0,0.0,2.5,0.0,Central Park,Little Italy/NoLiTa,40.76748004,-73.97069005,40.722542,-73.9951515,27.1,0.2970479704797048,23,8,26,0
2955282,1.0,0.6440000000000001,236,236,3.5,0.5,0.0,0.0,2.5,0.0,Central Park,Little Italy/NoLiTa,40.76748004,-73.97069005,40.722542,-73.9951515,1.8,0.35777777777777786,20,36,26,0
385805,1.0,5.1359,166,237,14.0,1.0,3.66,0.0,2.5,0.0,West Village,Morningside Heights,40.7347,-74.0048,40.81,-73.9625,18.116666666666667,0.28349034038638454,18,7,4,0
1959392,1.0,0.49910000000000004,48,230,5.5,0.0,0.0,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,5.983333333333333,0.0834150417827298,10,47,18,0
196857,1.0,6.601,234,236,19.0,2.5,0.0,0.0,2.5,0.0,Midtown North,East Chelsea,40.754932,-73.984016,40.742352,-74.00621,24.833333333333332,0.26581208053691274,8,23,3,0
510256,1.0,4.9910000000000005,142,75,12.5,3.5,0.0,0.0,2.5,0.0,East Chelsea,Greenwich Village South,40.742352,-74.00621,40.73211001,-73.99648007,14.966666666666667,0.3334743875278397,18,50,5,0
2974493,1.0,7.5348,161,223,19.5,0.5,6.99,0.0,2.5,0.0,Central Park,Little Italy/NoLiTa,40.76748004,-73.97069005,40.722542,-73.9951515,24.133333333333333,0.3122154696132597,23,47,26,0
1105381,2.0,2.6404,143,238,7.0,0.5,2.7,0.0,2.5,0.0,Times Sq/Theatre District,Penn Station/Madison Sq West,40.75888,-73.98482,40.7498,-73.9917,5.6,0.47150000000000003,23,34,10,0
845964,1.0,1.9803000000000002,43,141,8.0,0.0,2.0,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,9.916666666666666,0.19969411764705886,16,50,8,0
2665063,1.0,14.6832,138,107,34.5,0.0,8.87,6.55,2.5,1.25,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,37.96666666666667,0.38673924495171197,13,37,24,0
896171,1.0,1.7710000000000004,140,237,7.0,0.0,1.0,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,7.333333333333333,0.24150000000000005,8,41,9,0
1109470,1.0,4.7012,43,226,11.0,0.5,2.3,0.0,2.5,0.0,Times Sq/Theatre District,Penn Station/Madison Sq West,40.75888,-73.98482,40.7498,-73.9917,9.2,0.511,2,16,11,0
2665604,1.0,4.347,238,74,13.0,2.5,0.0,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,19.166666666666668,0.2268,13,7,24,0
1006239,1.0,2.737,236,161,13.5,2.5,4.2,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,21.85,0.12526315789473683,9,43,10,1
413829,2.0,3.3810000000000002,230,239,10.0,3.0,2.75,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,11.083333333333334,0.30505263157894735,22,24,4,0
